userId	geneSymbol	geneName	entrezgene	score	gLink
NEK3	NEK3	NIMA related kinase 3	4752	-1.9523866	https://www.ncbi.nlm.nih.gov/gene/?term=4752
NEK4	NEK4	NIMA related kinase 4	6787	-4.195598	https://www.ncbi.nlm.nih.gov/gene/?term=6787
NEK5	NEK5	NIMA related kinase 5	341676	-5.0974555	https://www.ncbi.nlm.nih.gov/gene/?term=341676
NEK6	NEK6	NIMA related kinase 6	10783	-6.24719	https://www.ncbi.nlm.nih.gov/gene/?term=10783
NEK8	NEK8	NIMA related kinase 8	284086	-1.3341802	https://www.ncbi.nlm.nih.gov/gene/?term=284086
NELL2	NELL2	neural EGFL like 2	4753	-9.381169	https://www.ncbi.nlm.nih.gov/gene/?term=4753
NEO1	NEO1	neogenin 1	4756	-1.3418957	https://www.ncbi.nlm.nih.gov/gene/?term=4756
NEU1	NEU1	neuraminidase 1	4758	-9.298577	https://www.ncbi.nlm.nih.gov/gene/?term=4758
NEURL3	NEURL3	neuralized E3 ubiquitin protein ligase 3	93082	-0.41138312	https://www.ncbi.nlm.nih.gov/gene/?term=93082
NEURL4	NEURL4	neuralized E3 ubiquitin protein ligase 4	84461	-0.867721	https://www.ncbi.nlm.nih.gov/gene/?term=84461
NEXN	NEXN	nexilin F-actin binding protein	91624	-0.74572533	https://www.ncbi.nlm.nih.gov/gene/?term=91624
NF1	NF1	neurofibromin 1	4763	-0.7866943	https://www.ncbi.nlm.nih.gov/gene/?term=4763
NFASC	NFASC	neurofascin	23114	-0.46848053	https://www.ncbi.nlm.nih.gov/gene/?term=23114
NFATC2	NFATC2	nuclear factor of activated T cells 2	4773	-7.1607056	https://www.ncbi.nlm.nih.gov/gene/?term=4773
NFATC2IP	NFATC2IP	nuclear factor of activated T cells 2 interacting protein	84901	-0.9158218	https://www.ncbi.nlm.nih.gov/gene/?term=84901
NFATC4	NFATC4	nuclear factor of activated T cells 4	4776	-0.8130009	https://www.ncbi.nlm.nih.gov/gene/?term=4776
NFE2	NFE2	nuclear factor, erythroid 2	4778	-0.19889426	https://www.ncbi.nlm.nih.gov/gene/?term=4778
NFIX	NFIX	nuclear factor I X	4784	-2.7690887	https://www.ncbi.nlm.nih.gov/gene/?term=4784
NFKBID	NFKBID	NFKB inhibitor delta	84807	-9.268683	https://www.ncbi.nlm.nih.gov/gene/?term=84807
NFKBIE	NFKBIE	NFKB inhibitor epsilon	4794	-5.4007936	https://www.ncbi.nlm.nih.gov/gene/?term=4794
NFKBIZ	NFKBIZ	NFKB inhibitor zeta	64332	-13.19552	https://www.ncbi.nlm.nih.gov/gene/?term=64332
NFRKB	NFRKB	nuclear factor related to kappaB binding protein	4798	-2.9366086	https://www.ncbi.nlm.nih.gov/gene/?term=4798
NFS1	NFS1	NFS1, cysteine desulfurase	9054	-3.352419	https://www.ncbi.nlm.nih.gov/gene/?term=9054
NFX1	NFX1	nuclear transcription factor, X-box binding 1	4799	-4.3403563	https://www.ncbi.nlm.nih.gov/gene/?term=4799
NFYA	NFYA	nuclear transcription factor Y subunit alpha	4800	-4.209207	https://www.ncbi.nlm.nih.gov/gene/?term=4800
NHEJ1	NHEJ1	non-homologous end joining factor 1	79840	-1.7044094	https://www.ncbi.nlm.nih.gov/gene/?term=79840
NHLRC1	NHLRC1	NHL repeat containing E3 ubiquitin protein ligase 1	378884	-0.052983426	https://www.ncbi.nlm.nih.gov/gene/?term=378884
NHLRC2	NHLRC2	NHL repeat containing 2	374354	-1.220754	https://www.ncbi.nlm.nih.gov/gene/?term=374354
NHS	NHS	NHS actin remodeling regulator	4810	0.3868274	https://www.ncbi.nlm.nih.gov/gene/?term=4810
NICN1	NICN1	nicolin 1	84276	-3.14151	https://www.ncbi.nlm.nih.gov/gene/?term=84276
NID1	NID1	nidogen 1	4811	-1.0332338	https://www.ncbi.nlm.nih.gov/gene/?term=4811
NID2	NID2	nidogen 2	22795	-3.5983746	https://www.ncbi.nlm.nih.gov/gene/?term=22795
NIF3L1	NIF3L1	NGG1 interacting factor 3 like 1	60491	-1.4629661	https://www.ncbi.nlm.nih.gov/gene/?term=60491
NIN	NIN	ninein	51199	-4.1873136	https://www.ncbi.nlm.nih.gov/gene/?term=51199
NINJ1	NINJ1	ninjurin 1	4814	-4.390293	https://www.ncbi.nlm.nih.gov/gene/?term=4814
NIPA1	NIPA1	NIPA magnesium transporter 1	123606	-1.4273922000000001	https://www.ncbi.nlm.nih.gov/gene/?term=123606
NISCH	NISCH	nischarin	11188	-3.4046052	https://www.ncbi.nlm.nih.gov/gene/?term=11188
NKAIN3	NKAIN3	sodium/potassium transporting ATPase interacting 3	286183	0.88910234	https://www.ncbi.nlm.nih.gov/gene/?term=286183
NKD1	NKD1	NKD1, WNT signaling pathway inhibitor	85407	-0.5145172	https://www.ncbi.nlm.nih.gov/gene/?term=85407
NKG7	NKG7	natural killer cell granule protein 7	4818	-0.42631587	https://www.ncbi.nlm.nih.gov/gene/?term=4818
NKRF	NKRF	NFKB repressing factor	55922	-4.269906	https://www.ncbi.nlm.nih.gov/gene/?term=55922
NKTR	NKTR	natural killer cell triggering receptor	4820	2.0944824	https://www.ncbi.nlm.nih.gov/gene/?term=4820
NLE1	NLE1	notchless homolog 1	54475	-0.88466096	https://www.ncbi.nlm.nih.gov/gene/?term=54475
NLGN1	NLGN1	neuroligin 1	22871	0.72696334	https://www.ncbi.nlm.nih.gov/gene/?term=22871
NLGN3	NLGN3	neuroligin 3	54413	-0.46731326	https://www.ncbi.nlm.nih.gov/gene/?term=54413
NLGN4X	NLGN4X	neuroligin 4 X-linked	57502	-0.36832166	https://www.ncbi.nlm.nih.gov/gene/?term=57502
NLRC5	NLRC5	NLR family CARD domain containing 5	84166	-1.9736682	https://www.ncbi.nlm.nih.gov/gene/?term=84166
NLRP1	NLRP1	NLR family pyrin domain containing 1	22861	-0.38627222	https://www.ncbi.nlm.nih.gov/gene/?term=22861
NLRP2	NLRP2	NLR family pyrin domain containing 2	55655	-3.728527	https://www.ncbi.nlm.nih.gov/gene/?term=55655
NLRP3	NLRP3	NLR family pyrin domain containing 3	114548	-1.0888791	https://www.ncbi.nlm.nih.gov/gene/?term=114548
NLRX1	NLRX1	NLR family member X1	79671	-0.7336966	https://www.ncbi.nlm.nih.gov/gene/?term=79671
NMNAT1	NMNAT1	nicotinamide nucleotide adenylyltransferase 1	64802	-0.9377298	https://www.ncbi.nlm.nih.gov/gene/?term=64802
NMNAT2	NMNAT2	nicotinamide nucleotide adenylyltransferase 2	23057	-2.6517336	https://www.ncbi.nlm.nih.gov/gene/?term=23057
NMRK1	NMRK1	nicotinamide riboside kinase 1	54981	-0.85629016	https://www.ncbi.nlm.nih.gov/gene/?term=54981
NMT2	NMT2	N-myristoyltransferase 2	9397	-5.3503437	https://www.ncbi.nlm.nih.gov/gene/?term=9397
NNAT	NNAT	neuronatin	4826	-1.3327566	https://www.ncbi.nlm.nih.gov/gene/?term=4826
NNMT	NNMT	nicotinamide N-methyltransferase	4837	-6.6833425	https://www.ncbi.nlm.nih.gov/gene/?term=4837
NNT	NNT	nicotinamide nucleotide transhydrogenase	23530	-0.4152551	https://www.ncbi.nlm.nih.gov/gene/?term=23530
NOD1	NOD1	nucleotide binding oligomerization domain containing 1	10392	-0.5245957	https://www.ncbi.nlm.nih.gov/gene/?term=10392
NOD2	NOD2	nucleotide binding oligomerization domain containing 2	64127	-0.6890123	https://www.ncbi.nlm.nih.gov/gene/?term=64127
NOL3	NOL3	nucleolar protein 3	8996	-1.0170768	https://www.ncbi.nlm.nih.gov/gene/?term=8996
NOL6	NOL6	nucleolar protein 6	65083	-4.329893	https://www.ncbi.nlm.nih.gov/gene/?term=65083
NOL9	NOL9	nucleolar protein 9	79707	-4.0868983	https://www.ncbi.nlm.nih.gov/gene/?term=79707
NOM1	NOM1	nucleolar protein with MIF4G domain 1	64434	-3.11173	https://www.ncbi.nlm.nih.gov/gene/?term=64434
NOTCH1	NOTCH1	notch receptor 1	4851	-1.0228847	https://www.ncbi.nlm.nih.gov/gene/?term=4851
NOTCH2	NOTCH2	notch receptor 2	4853	-5.873957	https://www.ncbi.nlm.nih.gov/gene/?term=4853
NOTCH3	NOTCH3	notch receptor 3	4854	1.8431599	https://www.ncbi.nlm.nih.gov/gene/?term=4854
NOVA1	NOVA1	NOVA alternative splicing regulator 1	4857	-1.4387236	https://www.ncbi.nlm.nih.gov/gene/?term=4857
NOXA1	NOXA1	NADPH oxidase activator 1	10811	-1.8187464	https://www.ncbi.nlm.nih.gov/gene/?term=10811
NPC1	NPC1	NPC intracellular cholesterol transporter 1	4864	-4.0142846	https://www.ncbi.nlm.nih.gov/gene/?term=4864
NPC1L1	NPC1L1	NPC1 like intracellular cholesterol transporter 1	29881	-0.6509189	https://www.ncbi.nlm.nih.gov/gene/?term=29881
NPHP4	NPHP4	nephrocystin 4	261734	-2.738483	https://www.ncbi.nlm.nih.gov/gene/?term=261734
NPLOC4	NPLOC4	NPL4 homolog, ubiquitin recognition factor	55666	-5.819408	https://www.ncbi.nlm.nih.gov/gene/?term=55666
NPPB	NPPB	natriuretic peptide B	4879	-0.6904643	https://www.ncbi.nlm.nih.gov/gene/?term=4879
NPPC	NPPC	natriuretic peptide C	4880	-0.709511	https://www.ncbi.nlm.nih.gov/gene/?term=4880
NPR1	NPR1	natriuretic peptide receptor 1	4881	4.092877	https://www.ncbi.nlm.nih.gov/gene/?term=4881
NPR2	NPR2	natriuretic peptide receptor 2	4882	-3.9692302	https://www.ncbi.nlm.nih.gov/gene/?term=4882
NPR3	NPR3	natriuretic peptide receptor 3	4883	1.3972706	https://www.ncbi.nlm.nih.gov/gene/?term=4883
NPRL2	NPRL2	NPR2 like, GATOR1 complex subunit	10641	-1.8380494	https://www.ncbi.nlm.nih.gov/gene/?term=10641
NPRL3	NPRL3	NPR3 like, GATOR1 complex subunit	8131	-3.04528	https://www.ncbi.nlm.nih.gov/gene/?term=8131
NPY1R	NPY1R	neuropeptide Y receptor Y1	4886	-0.44961888	https://www.ncbi.nlm.nih.gov/gene/?term=4886
NR1D2	NR1D2	nuclear receptor subfamily 1 group D member 2	9975	-2.3887098	https://www.ncbi.nlm.nih.gov/gene/?term=9975
NR2C2	NR2C2	nuclear receptor subfamily 2 group C member 2	7182	-1.8428183	https://www.ncbi.nlm.nih.gov/gene/?term=7182
NR2F1	NR2F1	nuclear receptor subfamily 2 group F member 1	7025	-0.8013565	https://www.ncbi.nlm.nih.gov/gene/?term=7025
NR2F6	NR2F6	nuclear receptor subfamily 2 group F member 6	2063	-2.809303	https://www.ncbi.nlm.nih.gov/gene/?term=2063
NR3C1	NR3C1	nuclear receptor subfamily 3 group C member 1	2908	-6.394382	https://www.ncbi.nlm.nih.gov/gene/?term=2908
NR3C2	NR3C2	nuclear receptor subfamily 3 group C member 2	4306	-1.0398674	https://www.ncbi.nlm.nih.gov/gene/?term=4306
NR4A1	NR4A1	nuclear receptor subfamily 4 group A member 1	3164	-15.995115	https://www.ncbi.nlm.nih.gov/gene/?term=3164
NR4A2	NR4A2	nuclear receptor subfamily 4 group A member 2	4929	-15.540458	https://www.ncbi.nlm.nih.gov/gene/?term=4929
NR4A3	NR4A3	nuclear receptor subfamily 4 group A member 3	8013	-7.5367427	https://www.ncbi.nlm.nih.gov/gene/?term=8013
NRBP2	NRBP2	nuclear receptor binding protein 2	340371	1.3506788	https://www.ncbi.nlm.nih.gov/gene/?term=340371
NRCAM	NRCAM	neuronal cell adhesion molecule	4897	-4.518239	https://www.ncbi.nlm.nih.gov/gene/?term=4897
NRG3	NRG3	neuregulin 3	10718	1.390822	https://www.ncbi.nlm.nih.gov/gene/?term=10718
NRIP1	NRIP1	nuclear receptor interacting protein 1	8204	-2.1654022	https://www.ncbi.nlm.nih.gov/gene/?term=8204
NRM	NRM	nurim	11270	-2.0965037	https://www.ncbi.nlm.nih.gov/gene/?term=11270
NRP1	NRP1	neuropilin 1	8829	-9.012065	https://www.ncbi.nlm.nih.gov/gene/?term=8829
NRXN3	NRXN3	neurexin 3	9369	-0.78364795	https://www.ncbi.nlm.nih.gov/gene/?term=9369
NSMAF	NSMAF	neutral sphingomyelinase activation associated factor	8439	-4.2024026	https://www.ncbi.nlm.nih.gov/gene/?term=8439
NSUN4	NSUN4	NOP2/Sun RNA methyltransferase family member 4	387338	-3.7464209	https://www.ncbi.nlm.nih.gov/gene/?term=387338
NSUN6	NSUN6	NOP2/Sun RNA methyltransferase family member 6	221078	-1.3594192	https://www.ncbi.nlm.nih.gov/gene/?term=221078
NT5DC2	NT5DC2	5'-nucleotidase domain containing 2	64943	-2.3850513	https://www.ncbi.nlm.nih.gov/gene/?term=64943
NT5DC3	NT5DC3	5'-nucleotidase domain containing 3	51559	-6.571112	https://www.ncbi.nlm.nih.gov/gene/?term=51559
NT5E	NT5E	5'-nucleotidase ecto	4907	-2.7681775	https://www.ncbi.nlm.nih.gov/gene/?term=4907
NTN4	NTN4	netrin 4	59277	8.193612	https://www.ncbi.nlm.nih.gov/gene/?term=59277
NTNG1	NTNG1	netrin G1	22854	0.02872664	https://www.ncbi.nlm.nih.gov/gene/?term=22854
NTRK2	NTRK2	neurotrophic receptor tyrosine kinase 2	4915	-1.2199569	https://www.ncbi.nlm.nih.gov/gene/?term=4915
NTS	NTS	neurotensin	4922	2.3366232	https://www.ncbi.nlm.nih.gov/gene/?term=4922
NUAK2	NUAK2	NUAK family kinase 2	81788	-5.928791	https://www.ncbi.nlm.nih.gov/gene/?term=81788
NUCB2	NUCB2	nucleobindin 2	4925	-5.3035383	https://www.ncbi.nlm.nih.gov/gene/?term=4925
NUDCD3	NUDCD3	NudC domain containing 3	23386	-4.6064405	https://www.ncbi.nlm.nih.gov/gene/?term=23386
NUDT11	NUDT11	nudix hydrolase 11	55190	-0.60182166	https://www.ncbi.nlm.nih.gov/gene/?term=55190
NUDT12	NUDT12	nudix hydrolase 12	83594	-1.6167632	https://www.ncbi.nlm.nih.gov/gene/?term=83594
NUDT13	NUDT13	nudix hydrolase 13	25961	-0.9175585	https://www.ncbi.nlm.nih.gov/gene/?term=25961
NUDT16P1	NUDT16P1	nudix hydrolase 16 pseudogene 1	152195	-0.5326386	https://www.ncbi.nlm.nih.gov/gene/?term=152195
NUDT2	NUDT2	nudix hydrolase 2	318	-3.125709	https://www.ncbi.nlm.nih.gov/gene/?term=318
NUMA1	NUMA1	nuclear mitotic apparatus protein 1	4926	-4.1708293	https://www.ncbi.nlm.nih.gov/gene/?term=4926
NUP107	NUP107	nucleoporin 107	57122	-5.1956925	https://www.ncbi.nlm.nih.gov/gene/?term=57122
NUP155	NUP155	nucleoporin 155	9631	-2.9384022	https://www.ncbi.nlm.nih.gov/gene/?term=9631
NUP188	NUP188	nucleoporin 188	23511	-6.3651857	https://www.ncbi.nlm.nih.gov/gene/?term=23511
NUP205	NUP205	nucleoporin 205	23165	-3.4483926	https://www.ncbi.nlm.nih.gov/gene/?term=23165
NUP210	NUP210	nucleoporin 210	23225	-1.367035	https://www.ncbi.nlm.nih.gov/gene/?term=23225
NUP35	NUP35	nucleoporin 35	129401	-6.1026316	https://www.ncbi.nlm.nih.gov/gene/?term=129401
NUP43	NUP43	nucleoporin 43	348995	-2.2953126	https://www.ncbi.nlm.nih.gov/gene/?term=348995
NUP88	NUP88	nucleoporin 88	4927	-6.98641	https://www.ncbi.nlm.nih.gov/gene/?term=4927
NUSAP1	NUSAP1	nucleolar and spindle associated protein 1	51203	-2.3821616	https://www.ncbi.nlm.nih.gov/gene/?term=51203
NWD1	NWD1	NACHT and WD repeat domain containing 1	284434	-4.5915647	https://www.ncbi.nlm.nih.gov/gene/?term=284434
NXF1	NXF1	nuclear RNA export factor 1	10482	-19.35337	https://www.ncbi.nlm.nih.gov/gene/?term=10482
NXF3	NXF3	nuclear RNA export factor 3	56000	0.43014514	https://www.ncbi.nlm.nih.gov/gene/?term=56000
NXN	NXN	nucleoredoxin	64359	-1.5626837	https://www.ncbi.nlm.nih.gov/gene/?term=64359
NXPE3	NXPE3	neurexophilin and PC-esterase domain family member 3	91775	-1.6166636	https://www.ncbi.nlm.nih.gov/gene/?term=91775
NXT2	NXT2	nuclear transport factor 2 like export factor 2	55916	-3.7257938	https://www.ncbi.nlm.nih.gov/gene/?term=55916
NYNRIN	NYNRIN	NYN domain and retroviral integrase containing	57523	-1.8444837	https://www.ncbi.nlm.nih.gov/gene/?term=57523
OAS2	OAS2	2'-5'-oligoadenylate synthetase 2	4939	-1.0300877	https://www.ncbi.nlm.nih.gov/gene/?term=4939
OAS3	OAS3	2'-5'-oligoadenylate synthetase 3	4940	-1.7257906	https://www.ncbi.nlm.nih.gov/gene/?term=4940
OASL	OASL	2'-5'-oligoadenylate synthetase like	8638	-0.55870324	https://www.ncbi.nlm.nih.gov/gene/?term=8638
OBSCN	OBSCN	obscurin, cytoskeletal calmodulin and titin-interacting RhoGEF	84033	-2.529795	https://www.ncbi.nlm.nih.gov/gene/?term=84033
OBSL1	OBSL1	obscurin like 1	23363	-1.4575709	https://www.ncbi.nlm.nih.gov/gene/?term=23363
OCA2	OCA2	OCA2 melanosomal transmembrane protein	4948	-1.3252974	https://www.ncbi.nlm.nih.gov/gene/?term=4948
OCRL	OCRL	OCRL, inositol polyphosphate-5-phosphatase	4952	-1.8006536	https://www.ncbi.nlm.nih.gov/gene/?term=4952
ODF3B	ODF3B	outer dense fiber of sperm tails 3B	440836	-13.907793	https://www.ncbi.nlm.nih.gov/gene/?term=440836
ODF3L1	ODF3L1	outer dense fiber of sperm tails 3 like 1	161753	-1.5256152	https://www.ncbi.nlm.nih.gov/gene/?term=161753
OGDHL	OGDHL	oxoglutarate dehydrogenase like	55753	-0.22537173	https://www.ncbi.nlm.nih.gov/gene/?term=55753
OGG1	OGG1	8-oxoguanine DNA glycosylase	4968	-0.41882816	https://www.ncbi.nlm.nih.gov/gene/?term=4968
OGN	OGN	osteoglycin	4969	-0.6684282	https://www.ncbi.nlm.nih.gov/gene/?term=4969
OGT	OGT	O-linked N-acetylglucosamine (GlcNAc) transferase	8473	1.3923167	https://www.ncbi.nlm.nih.gov/gene/?term=8473
OLFML1	OLFML1	olfactomedin like 1	283298	-0.7538252	https://www.ncbi.nlm.nih.gov/gene/?term=283298
OLFML2B	OLFML2B	olfactomedin like 2B	25903	-0.74673605	https://www.ncbi.nlm.nih.gov/gene/?term=25903
OLFML3	OLFML3	olfactomedin like 3	56944	-0.9752965	https://www.ncbi.nlm.nih.gov/gene/?term=56944
OLR1	OLR1	oxidized low density lipoprotein receptor 1	4973	-1.0150269	https://www.ncbi.nlm.nih.gov/gene/?term=4973
OMD	OMD	osteomodulin	4958	-0.19226065	https://www.ncbi.nlm.nih.gov/gene/?term=4958
OPLAH	OPLAH	5-oxoprolinase, ATP-hydrolysing	26873	-0.8751803	https://www.ncbi.nlm.nih.gov/gene/?term=26873
OR2L13	OR2L13	olfactory receptor family 2 subfamily L member 13	284521	-0.2717785	https://www.ncbi.nlm.nih.gov/gene/?term=284521
OR52N4	OR52N4	olfactory receptor family 52 subfamily N member 4 (gene/pseudogene)	390072	-0.07632916	https://www.ncbi.nlm.nih.gov/gene/?term=390072
OR5AU1	OR5AU1	olfactory receptor family 5 subfamily AU member 1	390445	-0.28826287	https://www.ncbi.nlm.nih.gov/gene/?term=390445
ORAI1	ORAI1	ORAI calcium release-activated calcium modulator 1	84876	-1.6915265	https://www.ncbi.nlm.nih.gov/gene/?term=84876
ORAI3	ORAI3	ORAI calcium release-activated calcium modulator 3	93129	-0.5424467	https://www.ncbi.nlm.nih.gov/gene/?term=93129
ORC5	ORC5	origin recognition complex subunit 5	5001	-1.5621712	https://www.ncbi.nlm.nih.gov/gene/?term=5001
OSBPL10	OSBPL10	oxysterol binding protein like 10	114884	-1.372359	https://www.ncbi.nlm.nih.gov/gene/?term=114884
OSBPL11	OSBPL11	oxysterol binding protein like 11	114885	-4.364556	https://www.ncbi.nlm.nih.gov/gene/?term=114885
OSBPL1A	OSBPL1A	oxysterol binding protein like 1A	114876	-4.705219	https://www.ncbi.nlm.nih.gov/gene/?term=114876
OSBPL7	OSBPL7	oxysterol binding protein like 7	114881	-0.45008865	https://www.ncbi.nlm.nih.gov/gene/?term=114881
OSBPL8	OSBPL8	oxysterol binding protein like 8	114882	-6.2930417	https://www.ncbi.nlm.nih.gov/gene/?term=114882
OSCAR	OSCAR	osteoclast associated, immunoglobulin-like receptor	126014	-0.27530882	https://www.ncbi.nlm.nih.gov/gene/?term=126014
OSCP1	OSCP1	organic solute carrier partner 1	127700	-8.892319	https://www.ncbi.nlm.nih.gov/gene/?term=127700
OSGEPL1	OSGEPL1	O-sialoglycoprotein endopeptidase like 1	64172	1.6918824	https://www.ncbi.nlm.nih.gov/gene/?term=64172
OSGIN1	OSGIN1	oxidative stress induced growth inhibitor 1	29948	-4.033858	https://www.ncbi.nlm.nih.gov/gene/?term=29948
OSM	OSM	oncostatin M	5008	-0.4062015	https://www.ncbi.nlm.nih.gov/gene/?term=5008
OSR1	OSR1	odd-skipped related transcription factor 1	130497	-1.0848364	https://www.ncbi.nlm.nih.gov/gene/?term=130497
OSR2	OSR2	odd-skipped related transciption factor 2	116039	-1.0249915	https://www.ncbi.nlm.nih.gov/gene/?term=116039
OSTM1	OSTM1	osteoclastogenesis associated transmembrane protein 1	28962	-3.869413	https://www.ncbi.nlm.nih.gov/gene/?term=28962
OTUD1	OTUD1	OTU deubiquitinase 1	220213	-1.9633192	https://www.ncbi.nlm.nih.gov/gene/?term=220213
OTUD3	OTUD3	OTU deubiquitinase 3	23252	-2.2703156	https://www.ncbi.nlm.nih.gov/gene/?term=23252
OTUD5	OTUD5	OTU deubiquitinase 5	55593	-3.8588362	https://www.ncbi.nlm.nih.gov/gene/?term=55593
OTUD6B	OTUD6B	OTU domain containing 6B	51633	-1.9449558	https://www.ncbi.nlm.nih.gov/gene/?term=51633
OVOL1	OVOL1	ovo like transcriptional repressor 1	5017	-9.345212	https://www.ncbi.nlm.nih.gov/gene/?term=5017
OXCT1	OXCT1	3-oxoacid CoA-transferase 1	5019	-3.8186216	https://www.ncbi.nlm.nih.gov/gene/?term=5019
OXGR1	OXGR1	oxoglutarate receptor 1	27199	0.55396295	https://www.ncbi.nlm.nih.gov/gene/?term=27199
OXNAD1	OXNAD1	oxidoreductase NAD binding domain containing 1	92106	-2.7049732	https://www.ncbi.nlm.nih.gov/gene/?term=92106
OXSM	OXSM	3-oxoacyl-ACP synthase, mitochondrial	54995	-0.10921248	https://www.ncbi.nlm.nih.gov/gene/?term=54995
P2RX7	P2RX7	purinergic receptor P2X 7	5027	-1.1973941	https://www.ncbi.nlm.nih.gov/gene/?term=5027
P2RY12	P2RY12	purinergic receptor P2Y12	64805	-0.31454104	https://www.ncbi.nlm.nih.gov/gene/?term=64805
P2RY13	P2RY13	purinergic receptor P2Y13	53829	-0.6766561	https://www.ncbi.nlm.nih.gov/gene/?term=53829
P2RY2	P2RY2	purinergic receptor P2Y2	5029	-0.91014194	https://www.ncbi.nlm.nih.gov/gene/?term=5029
P2RY6	P2RY6	pyrimidinergic receptor P2Y6	5031	-0.3691188	https://www.ncbi.nlm.nih.gov/gene/?term=5031
P4HA1	P4HA1	prolyl 4-hydroxylase subunit alpha 1	5033	-9.369411	https://www.ncbi.nlm.nih.gov/gene/?term=5033
P4HA2	P4HA2	prolyl 4-hydroxylase subunit alpha 2	8974	-5.2411027	https://www.ncbi.nlm.nih.gov/gene/?term=8974
P4HA3	P4HA3	prolyl 4-hydroxylase subunit alpha 3	283208	0.33350235	https://www.ncbi.nlm.nih.gov/gene/?term=283208
PA2G4P4	PA2G4P4	proliferation-associated 2G4 pseudogene 4	647033	-2.6737413	https://www.ncbi.nlm.nih.gov/gene/?term=647033
PABPC1L	PABPC1L	poly(A) binding protein cytoplasmic 1 like	80336	-0.7488144	https://www.ncbi.nlm.nih.gov/gene/?term=80336
PADI2	PADI2	peptidyl arginine deiminase 2	11240	-2.4966838	https://www.ncbi.nlm.nih.gov/gene/?term=11240
PAEP	PAEP	progestagen associated endometrial protein	5047	1.5262557	https://www.ncbi.nlm.nih.gov/gene/?term=5047
PAFAH2	PAFAH2	platelet activating factor acetylhydrolase 2	5051	-1.8684274	https://www.ncbi.nlm.nih.gov/gene/?term=5051
PAG1	PAG1	phosphoprotein membrane anchor with glycosphingolipid microdomains 1	55824	-0.2811595	https://www.ncbi.nlm.nih.gov/gene/?term=55824
PAK3	PAK3	p21 (RAC1) activated kinase 3	5063	-1.1962553	https://www.ncbi.nlm.nih.gov/gene/?term=5063
PALB2	PALB2	partner and localizer of BRCA2	79728	-0.64249164	https://www.ncbi.nlm.nih.gov/gene/?term=79728
PALD1	PALD1	phosphatase domain containing paladin 1	27143	-0.9480503	https://www.ncbi.nlm.nih.gov/gene/?term=27143
PALM2	PALM2	paralemmin 2	114299	-0.023046793	https://www.ncbi.nlm.nih.gov/gene/?term=114299
PAM	PAM	peptidylglycine alpha-amidating monooxygenase	5066	2.3823183	https://www.ncbi.nlm.nih.gov/gene/?term=5066
PAMR1	PAMR1	peptidase domain containing associated with muscle regeneration 1	25891	-1.7398266	https://www.ncbi.nlm.nih.gov/gene/?term=25891
PAN2	PAN2	poly(A) specific ribonuclease subunit PAN2	9924	-2.3433707	https://www.ncbi.nlm.nih.gov/gene/?term=9924
PAN3-AS1	PAN3-AS1	PAN3 antisense RNA 1	100288730	0.03403637	https://www.ncbi.nlm.nih.gov/gene/?term=100288730
PANK2	PANK2	pantothenate kinase 2	80025	-4.2748175	https://www.ncbi.nlm.nih.gov/gene/?term=80025
PANK4	PANK4	pantothenate kinase 4	55229	-1.3208418	https://www.ncbi.nlm.nih.gov/gene/?term=55229
PANX1	PANX1	pannexin 1	24145	-5.812319	https://www.ncbi.nlm.nih.gov/gene/?term=24145
PAPLN	PAPLN	papilin, proteoglycan like sulfated glycoprotein	89932	-1.5147964	https://www.ncbi.nlm.nih.gov/gene/?term=89932
PAPOLG	PAPOLG	poly(A) polymerase gamma	64895	-3.4875963	https://www.ncbi.nlm.nih.gov/gene/?term=64895
PAPPA	PAPPA	pappalysin 1	5069	-0.36117557	https://www.ncbi.nlm.nih.gov/gene/?term=5069
PAPSS1	PAPSS1	3'-phosphoadenosine 5'-phosphosulfate synthase 1	9061	-9.04092	https://www.ncbi.nlm.nih.gov/gene/?term=9061
PAQR4	PAQR4	progestin and adipoQ receptor family member 4	124222	-0.38400882	https://www.ncbi.nlm.nih.gov/gene/?term=124222
PAQR8	PAQR8	progestin and adipoQ receptor family member 8	85315	-1.9231759	https://www.ncbi.nlm.nih.gov/gene/?term=85315
PARD3	PARD3	par-3 family cell polarity regulator	56288	-5.985917	https://www.ncbi.nlm.nih.gov/gene/?term=56288
PARD3B	PARD3B	par-3 family cell polarity regulator beta	117583	-2.56665	https://www.ncbi.nlm.nih.gov/gene/?term=117583
PARG	PARG	poly(ADP-ribose) glycohydrolase	8505	-2.3837702	https://www.ncbi.nlm.nih.gov/gene/?term=8505
PARP15	PARP15	poly(ADP-ribose) polymerase family member 15	165631	-0.59412044	https://www.ncbi.nlm.nih.gov/gene/?term=165631
PARP16	PARP16	poly(ADP-ribose) polymerase family member 16	54956	-0.019046701	https://www.ncbi.nlm.nih.gov/gene/?term=54956
PARP2	PARP2	poly(ADP-ribose) polymerase 2	10038	-4.303003	https://www.ncbi.nlm.nih.gov/gene/?term=10038
PARP8	PARP8	poly(ADP-ribose) polymerase family member 8	79668	-4.0898595	https://www.ncbi.nlm.nih.gov/gene/?term=79668
PARP9	PARP9	poly(ADP-ribose) polymerase family member 9	83666	-5.25558	https://www.ncbi.nlm.nih.gov/gene/?term=83666
