userId	geneSymbol	geneName	entrezgene	score	gLink
KCTD3	KCTD3	potassium channel tetramerization domain containing 3	51133	0.95542157	https://www.ncbi.nlm.nih.gov/gene/?term=51133
KCTD6	KCTD6	potassium channel tetramerization domain containing 6	200845	1.5095057	https://www.ncbi.nlm.nih.gov/gene/?term=200845
KCTD7	KCTD7	potassium channel tetramerization domain containing 7	154881	0.031438317	https://www.ncbi.nlm.nih.gov/gene/?term=154881
KDELC2	KDELC2	KDEL motif containing 2	143888	0.6247102	https://www.ncbi.nlm.nih.gov/gene/?term=143888
KDM2B	KDM2B	lysine demethylase 2B	84678	0.23112217	https://www.ncbi.nlm.nih.gov/gene/?term=84678
KDM4A	KDM4A	lysine demethylase 4A	9682	1.3434502	https://www.ncbi.nlm.nih.gov/gene/?term=9682
KDM4D	KDM4D	lysine demethylase 4D	55693	-0.31656027	https://www.ncbi.nlm.nih.gov/gene/?term=55693
KDM5A	KDM5A	lysine demethylase 5A	5927	0.6389261	https://www.ncbi.nlm.nih.gov/gene/?term=5927
KDM8	KDM8	lysine demethylase 8	79831	-0.3588322	https://www.ncbi.nlm.nih.gov/gene/?term=79831
KDR	KDR	kinase insert domain receptor	3791	-0.44533294	https://www.ncbi.nlm.nih.gov/gene/?term=3791
KEL	KEL	Kell metallo-endopeptidase (Kell blood group)	3792	-0.058898248	https://www.ncbi.nlm.nih.gov/gene/?term=3792
KHDC1	KHDC1	KH domain containing 1	80759	1.2840465	https://www.ncbi.nlm.nih.gov/gene/?term=80759
KHK	KHK	ketohexokinase	3795	0.43101335	https://www.ncbi.nlm.nih.gov/gene/?term=3795
KHNYN	KHNYN	KH and NYN domain containing	23351	-0.5185897	https://www.ncbi.nlm.nih.gov/gene/?term=23351
KIAA0040	KIAA0040	KIAA0040	9674	9.630233	https://www.ncbi.nlm.nih.gov/gene/?term=9674
KIAA0100	KIAA0100	KIAA0100	9703	-0.33305696	https://www.ncbi.nlm.nih.gov/gene/?term=9703
KIAA0232	KIAA0232	KIAA0232	9778	0.42146263	https://www.ncbi.nlm.nih.gov/gene/?term=9778
KIAA0319	KIAA0319	KIAA0319	9856	-2.3292603	https://www.ncbi.nlm.nih.gov/gene/?term=9856
KIAA0355	KIAA0355	KIAA0355	9710	1.934195	https://www.ncbi.nlm.nih.gov/gene/?term=9710
KIAA0513	KIAA0513	KIAA0513	9764	-1.8130552	https://www.ncbi.nlm.nih.gov/gene/?term=9764
KIAA0556	KIAA0556	KIAA0556	23247	-5.2603846	https://www.ncbi.nlm.nih.gov/gene/?term=23247
KIAA0586	KIAA0586	KIAA0586	9786	-0.98836315	https://www.ncbi.nlm.nih.gov/gene/?term=9786
KIAA0753	KIAA0753	KIAA0753	9851	-1.0886263	https://www.ncbi.nlm.nih.gov/gene/?term=9851
KIAA0754	KIAA0754	KIAA0754	643314	-0.004146851	https://www.ncbi.nlm.nih.gov/gene/?term=643314
KIAA0825	KIAA0825	KIAA0825	285600	-7.341521	https://www.ncbi.nlm.nih.gov/gene/?term=285600
KIAA0895	KIAA0895	KIAA0895	23366	-0.5033241	https://www.ncbi.nlm.nih.gov/gene/?term=23366
KIAA1107	KIAA1107	KIAA1107	23285	-0.5287754	https://www.ncbi.nlm.nih.gov/gene/?term=23285
KIAA1109	KIAA1109	KIAA1109	84162	0.7103297	https://www.ncbi.nlm.nih.gov/gene/?term=84162
KIAA1147	KIAA1147	KIAA1147	57189	0.39436555	https://www.ncbi.nlm.nih.gov/gene/?term=57189
KIAA1210	KIAA1210	KIAA1210	57481	1.7084638	https://www.ncbi.nlm.nih.gov/gene/?term=57481
KIAA1211	KIAA1211	KIAA1211	57482	-0.14563224	https://www.ncbi.nlm.nih.gov/gene/?term=57482
KIAA1324	KIAA1324	KIAA1324	57535	-11.797416	https://www.ncbi.nlm.nih.gov/gene/?term=57535
KIAA1324L	KIAA1324L	KIAA1324 like	222223	-0.3074631	https://www.ncbi.nlm.nih.gov/gene/?term=222223
KIAA1328	KIAA1328	KIAA1328	57536	0.73364276	https://www.ncbi.nlm.nih.gov/gene/?term=57536
KIAA1549	KIAA1549	KIAA1549	57670	-1.1227859	https://www.ncbi.nlm.nih.gov/gene/?term=57670
KIAA1841	KIAA1841	KIAA1841	84542	-4.352898	https://www.ncbi.nlm.nih.gov/gene/?term=84542
KIAA1958	KIAA1958	KIAA1958	158405	1.473752	https://www.ncbi.nlm.nih.gov/gene/?term=158405
KIAA2026	KIAA2026	KIAA2026	158358	0.48397642	https://www.ncbi.nlm.nih.gov/gene/?term=158358
KIDINS220	KIDINS220	kinase D interacting substrate 220	57498	0.12567551	https://www.ncbi.nlm.nih.gov/gene/?term=57498
KIF13A	KIF13A	kinesin family member 13A	63971	-0.86133987	https://www.ncbi.nlm.nih.gov/gene/?term=63971
KIF16B	KIF16B	kinesin family member 16B	55614	0.045148842	https://www.ncbi.nlm.nih.gov/gene/?term=55614
KIF17	KIF17	kinesin family member 17	57576	-0.90341747	https://www.ncbi.nlm.nih.gov/gene/?term=57576
KIF19	KIF19	kinesin family member 19	124602	-4.7474966	https://www.ncbi.nlm.nih.gov/gene/?term=124602
KIF1A	KIF1A	kinesin family member 1A	547	-0.8205841	https://www.ncbi.nlm.nih.gov/gene/?term=547
KIF1C	KIF1C	kinesin family member 1C	10749	0.09263029	https://www.ncbi.nlm.nih.gov/gene/?term=10749
KIF20A	KIF20A	kinesin family member 20A	10112	-0.034159686	https://www.ncbi.nlm.nih.gov/gene/?term=10112
KIF20B	KIF20B	kinesin family member 20B	9585	1.5094798	https://www.ncbi.nlm.nih.gov/gene/?term=9585
KIF21A	KIF21A	kinesin family member 21A	55605	-8.873925	https://www.ncbi.nlm.nih.gov/gene/?term=55605
KIF24	KIF24	kinesin family member 24	347240	-1.3702233	https://www.ncbi.nlm.nih.gov/gene/?term=347240
KIF2C	KIF2C	kinesin family member 2C	11004	0.8402428	https://www.ncbi.nlm.nih.gov/gene/?term=11004
KIF3C	KIF3C	kinesin family member 3C	3797	-0.039524674	https://www.ncbi.nlm.nih.gov/gene/?term=3797
KIF5C	KIF5C	kinesin family member 5C	3800	0.4142834	https://www.ncbi.nlm.nih.gov/gene/?term=3800
KIF6	KIF6	kinesin family member 6	221458	-4.326112	https://www.ncbi.nlm.nih.gov/gene/?term=221458
KIT	KIT	KIT proto-oncogene receptor tyrosine kinase	3815	-0.044721197	https://www.ncbi.nlm.nih.gov/gene/?term=3815
KLC3	KLC3	kinesin light chain 3	147700	-0.57695657	https://www.ncbi.nlm.nih.gov/gene/?term=147700
KLF10	KLF10	Kruppel like factor 10	7071	20.583946	https://www.ncbi.nlm.nih.gov/gene/?term=7071
KLF11	KLF11	Kruppel like factor 11	8462	2.7880058	https://www.ncbi.nlm.nih.gov/gene/?term=8462
KLF12	KLF12	Kruppel like factor 12	11278	-0.13479859	https://www.ncbi.nlm.nih.gov/gene/?term=11278
KLF6	KLF6	Kruppel like factor 6	1316	19.397804	https://www.ncbi.nlm.nih.gov/gene/?term=1316
KLF7	KLF7	Kruppel like factor 7	8609	-2.4321542	https://www.ncbi.nlm.nih.gov/gene/?term=8609
KLF8	KLF8	Kruppel like factor 8	11279	1.078622	https://www.ncbi.nlm.nih.gov/gene/?term=11279
KLF9	KLF9	Kruppel like factor 9	687	0.043619692	https://www.ncbi.nlm.nih.gov/gene/?term=687
KLHDC1	KLHDC1	kelch domain containing 1	122773	0.2549277	https://www.ncbi.nlm.nih.gov/gene/?term=122773
KLHDC10	KLHDC10	kelch domain containing 10	23008	-2.0993047	https://www.ncbi.nlm.nih.gov/gene/?term=23008
KLHDC4	KLHDC4	kelch domain containing 4	54758	0.98205215	https://www.ncbi.nlm.nih.gov/gene/?term=54758
KLHDC7A	KLHDC7A	kelch domain containing 7A	127707	-0.33671138	https://www.ncbi.nlm.nih.gov/gene/?term=127707
KLHDC8A	KLHDC8A	kelch domain containing 8A	55220	0.57472765	https://www.ncbi.nlm.nih.gov/gene/?term=55220
KLHDC8B	KLHDC8B	kelch domain containing 8B	200942	3.1240044	https://www.ncbi.nlm.nih.gov/gene/?term=200942
KLHL11	KLHL11	kelch like family member 11	55175	0.35992077	https://www.ncbi.nlm.nih.gov/gene/?term=55175
KLHL12	KLHL12	kelch like family member 12	59349	2.5455575	https://www.ncbi.nlm.nih.gov/gene/?term=59349
KLHL13	KLHL13	kelch like family member 13	90293	-2.5953586	https://www.ncbi.nlm.nih.gov/gene/?term=90293
KLHL14	KLHL14	kelch like family member 14	57565	1.1791053	https://www.ncbi.nlm.nih.gov/gene/?term=57565
KLHL18	KLHL18	kelch like family member 18	23276	3.2716842	https://www.ncbi.nlm.nih.gov/gene/?term=23276
KLHL2	KLHL2	kelch like family member 2	11275	-0.9852141	https://www.ncbi.nlm.nih.gov/gene/?term=11275
KLHL20	KLHL20	kelch like family member 20	27252	-0.48393753	https://www.ncbi.nlm.nih.gov/gene/?term=27252
KLHL21	KLHL21	kelch like family member 21	9903	0.44840422	https://www.ncbi.nlm.nih.gov/gene/?term=9903
KLHL22	KLHL22	kelch like family member 22	84861	-0.41727692	https://www.ncbi.nlm.nih.gov/gene/?term=84861
KLHL24	KLHL24	kelch like family member 24	54800	1.3342105	https://www.ncbi.nlm.nih.gov/gene/?term=54800
KLHL25	KLHL25	kelch like family member 25	64410	0.50728947	https://www.ncbi.nlm.nih.gov/gene/?term=64410
KLHL28	KLHL28	kelch like family member 28	54813	-0.957819	https://www.ncbi.nlm.nih.gov/gene/?term=54813
KLHL29	KLHL29	kelch like family member 29	114818	-0.5545247	https://www.ncbi.nlm.nih.gov/gene/?term=114818
KLHL3	KLHL3	kelch like family member 3	26249	-0.3898429	https://www.ncbi.nlm.nih.gov/gene/?term=26249
KLHL31	KLHL31	kelch like family member 31	401265	3.0470026	https://www.ncbi.nlm.nih.gov/gene/?term=401265
KLHL32	KLHL32	kelch like family member 32	114792	-4.702439	https://www.ncbi.nlm.nih.gov/gene/?term=114792
KLHL35	KLHL35	kelch like family member 35	283212	1.0686694	https://www.ncbi.nlm.nih.gov/gene/?term=283212
KLHL36	KLHL36	kelch like family member 36	79786	-1.2414635	https://www.ncbi.nlm.nih.gov/gene/?term=79786
KLHL41	KLHL41	kelch like family member 41	10324	-0.47298726	https://www.ncbi.nlm.nih.gov/gene/?term=10324
KLHL6	KLHL6	kelch like family member 6	89857	-3.8780317	https://www.ncbi.nlm.nih.gov/gene/?term=89857
KLHL8	KLHL8	kelch like family member 8	57563	2.9345064	https://www.ncbi.nlm.nih.gov/gene/?term=57563
KLHL9	KLHL9	kelch like family member 9	55958	2.206099	https://www.ncbi.nlm.nih.gov/gene/?term=55958
KLK10	KLK10	kallikrein related peptidase 10	5655	10.722902	https://www.ncbi.nlm.nih.gov/gene/?term=5655
KLK6	KLK6	kallikrein related peptidase 6	5653	8.900879	https://www.ncbi.nlm.nih.gov/gene/?term=5653
KLK7	KLK7	kallikrein related peptidase 7	5650	2.0602076	https://www.ncbi.nlm.nih.gov/gene/?term=5650
KLKB1	KLKB1	kallikrein B1	3818	0.15949826	https://www.ncbi.nlm.nih.gov/gene/?term=3818
KLRB1	KLRB1	killer cell lectin like receptor B1	3820	-0.53950536	https://www.ncbi.nlm.nih.gov/gene/?term=3820
KLRD1	KLRD1	killer cell lectin like receptor D1	3824	-0.4454755	https://www.ncbi.nlm.nih.gov/gene/?term=3824
KLRF1	KLRF1	killer cell lectin like receptor F1	51348	0.8283595	https://www.ncbi.nlm.nih.gov/gene/?term=51348
KLRG1	KLRG1	killer cell lectin like receptor G1	10219	-0.11423279	https://www.ncbi.nlm.nih.gov/gene/?term=10219
KMO	KMO	kynurenine 3-monooxygenase	8564	-0.113312714	https://www.ncbi.nlm.nih.gov/gene/?term=8564
KNDC1	KNDC1	kinase non-catalytic C-lobe domain containing 1	85442	-4.431001	https://www.ncbi.nlm.nih.gov/gene/?term=85442
KNTC1	KNTC1	kinetochore associated 1	9735	1.8945149	https://www.ncbi.nlm.nih.gov/gene/?term=9735
KRBA2	KRBA2	KRAB-A domain containing 2	124751	0.38721225	https://www.ncbi.nlm.nih.gov/gene/?term=124751
KRBOX4	KRBOX4	KRAB box domain containing 4	55634	-0.4011301	https://www.ncbi.nlm.nih.gov/gene/?term=55634
KREMEN2	KREMEN2	kringle containing transmembrane protein 2	79412	0.72659314	https://www.ncbi.nlm.nih.gov/gene/?term=79412
KRI1	KRI1	KRI1 homolog	65095	0.4930347	https://www.ncbi.nlm.nih.gov/gene/?term=65095
KRT13	KRT13	keratin 13	3860	0.11241855	https://www.ncbi.nlm.nih.gov/gene/?term=3860
KRT14	KRT14	keratin 14	3861	0.27628398	https://www.ncbi.nlm.nih.gov/gene/?term=3861
KRT15	KRT15	keratin 15	3866	-0.06550729	https://www.ncbi.nlm.nih.gov/gene/?term=3866
KRT16	KRT16	keratin 16	3868	0.45457265	https://www.ncbi.nlm.nih.gov/gene/?term=3868
KRT17	KRT17	keratin 17	3872	8.434864	https://www.ncbi.nlm.nih.gov/gene/?term=3872
KRT23	KRT23	keratin 23	25984	-4.6545944	https://www.ncbi.nlm.nih.gov/gene/?term=25984
KRT4	KRT4	keratin 4	3851	0.03184004	https://www.ncbi.nlm.nih.gov/gene/?term=3851
KRT5	KRT5	keratin 5	3852	0.31908724	https://www.ncbi.nlm.nih.gov/gene/?term=3852
KRT6A	KRT6A	keratin 6A	3853	-3.7409005	https://www.ncbi.nlm.nih.gov/gene/?term=3853
KRT6B	KRT6B	keratin 6B	3854	-0.11613775	https://www.ncbi.nlm.nih.gov/gene/?term=3854
KRT7	KRT7	keratin 7	3855	21.27962	https://www.ncbi.nlm.nih.gov/gene/?term=3855
KRTAP2-3	KRTAP2-3	keratin associated protein 2-3	730755	0.16001663	https://www.ncbi.nlm.nih.gov/gene/?term=730755
KSR2	KSR2	kinase suppressor of ras 2	283455	0.41268945	https://www.ncbi.nlm.nih.gov/gene/?term=283455
KY	KY	kyphoscoliosis peptidase	339855	0.31512183	https://www.ncbi.nlm.nih.gov/gene/?term=339855
KYNU	KYNU	kynureninase	8942	-0.77727544	https://www.ncbi.nlm.nih.gov/gene/?term=8942
L3MBTL1	L3MBTL1	L3MBTL1, histone methyl-lysine binding protein	26013	0.38020146	https://www.ncbi.nlm.nih.gov/gene/?term=26013
L3MBTL4	L3MBTL4	L3MBTL4, histone methyl-lysine binding protein	91133	3.6727366	https://www.ncbi.nlm.nih.gov/gene/?term=91133
LAIR1	LAIR1	leukocyte associated immunoglobulin like receptor 1	3903	-1.1519046	https://www.ncbi.nlm.nih.gov/gene/?term=3903
LAMA2	LAMA2	laminin subunit alpha 2	3908	-0.047727667	https://www.ncbi.nlm.nih.gov/gene/?term=3908
LAMA3	LAMA3	laminin subunit alpha 3	3909	-4.287248	https://www.ncbi.nlm.nih.gov/gene/?term=3909
LAMA4	LAMA4	laminin subunit alpha 4	3910	-2.4178734	https://www.ncbi.nlm.nih.gov/gene/?term=3910
LAMB1	LAMB1	laminin subunit beta 1	3912	-0.4023353	https://www.ncbi.nlm.nih.gov/gene/?term=3912
LAMB2	LAMB2	laminin subunit beta 2	3913	6.335002	https://www.ncbi.nlm.nih.gov/gene/?term=3913
LAMB3	LAMB3	laminin subunit beta 3	3914	5.3077106	https://www.ncbi.nlm.nih.gov/gene/?term=3914
LAMC2	LAMC2	laminin subunit gamma 2	3918	-0.023326037	https://www.ncbi.nlm.nih.gov/gene/?term=3918
LAMP5	LAMP5	lysosomal associated membrane protein family member 5	24141	2.1072483	https://www.ncbi.nlm.nih.gov/gene/?term=24141
LAPTM5	LAPTM5	lysosomal protein transmembrane 5	7805	-3.1401772	https://www.ncbi.nlm.nih.gov/gene/?term=7805
LARP1B	LARP1B	La ribonucleoprotein domain family member 1B	55132	5.1175256	https://www.ncbi.nlm.nih.gov/gene/?term=55132
LARS2	LARS2	leucyl-tRNA synthetase 2, mitochondrial	23395	-1.0061686	https://www.ncbi.nlm.nih.gov/gene/?term=23395
LAT	LAT	linker for activation of T cells	27040	-0.5202873	https://www.ncbi.nlm.nih.gov/gene/?term=27040
LAT2	LAT2	linker for activation of T cells family member 2	7462	-0.44537184	https://www.ncbi.nlm.nih.gov/gene/?term=7462
LAX1	LAX1	lymphocyte transmembrane adaptor 1	54900	-0.038047362	https://www.ncbi.nlm.nih.gov/gene/?term=54900
LAYN	LAYN	layilin	143903	1.2328329	https://www.ncbi.nlm.nih.gov/gene/?term=143903
LCAT	LCAT	lecithin-cholesterol acyltransferase	3931	0.10262161	https://www.ncbi.nlm.nih.gov/gene/?term=3931
LCK	LCK	LCK proto-oncogene, Src family tyrosine kinase	3932	-0.5439373	https://www.ncbi.nlm.nih.gov/gene/?term=3932
LCMT2	LCMT2	leucine carboxyl methyltransferase 2	9836	0.08822426	https://www.ncbi.nlm.nih.gov/gene/?term=9836
LCN2	LCN2	lipocalin 2	3934	12.078067	https://www.ncbi.nlm.nih.gov/gene/?term=3934
LCORL	LCORL	ligand dependent nuclear receptor corepressor like	254251	0.19275083	https://www.ncbi.nlm.nih.gov/gene/?term=254251
LCP1	LCP1	lymphocyte cytosolic protein 1	3936	2.5843437	https://www.ncbi.nlm.nih.gov/gene/?term=3936
LCP2	LCP2	lymphocyte cytosolic protein 2	3937	-1.9805361	https://www.ncbi.nlm.nih.gov/gene/?term=3937
LDB1	LDB1	LIM domain binding 1	8861	1.4449314	https://www.ncbi.nlm.nih.gov/gene/?term=8861
LDB2	LDB2	LIM domain binding 2	9079	1.9068648	https://www.ncbi.nlm.nih.gov/gene/?term=9079
LDHD	LDHD	lactate dehydrogenase D	197257	0.514067	https://www.ncbi.nlm.nih.gov/gene/?term=197257
LDLR	LDLR	low density lipoprotein receptor	3949	20.745518	https://www.ncbi.nlm.nih.gov/gene/?term=3949
LDLRAD1	LDLRAD1	low density lipoprotein receptor class A domain containing 1	388633	-13.6314125	https://www.ncbi.nlm.nih.gov/gene/?term=388633
LDLRAD4	LDLRAD4	low density lipoprotein receptor class A domain containing 4	753	-1.7905844	https://www.ncbi.nlm.nih.gov/gene/?term=753
LDLRAP1	LDLRAP1	low density lipoprotein receptor adaptor protein 1	26119	-0.38944116	https://www.ncbi.nlm.nih.gov/gene/?term=26119
LEF1	LEF1	lymphoid enhancer binding factor 1	51176	0.7408609	https://www.ncbi.nlm.nih.gov/gene/?term=51176
LEFTY1	LEFTY1	left-right determination factor 1	10637	0.121191725	https://www.ncbi.nlm.nih.gov/gene/?term=10637
LEMD3	LEMD3	LEM domain containing 3	23592	0.17909214	https://www.ncbi.nlm.nih.gov/gene/?term=23592
LEPR	LEPR	leptin receptor	3953	-1.0780517	https://www.ncbi.nlm.nih.gov/gene/?term=3953
LETMD1	LETMD1	LETM1 domain containing 1	25875	1.8445972	https://www.ncbi.nlm.nih.gov/gene/?term=25875
LGALS1	LGALS1	galectin 1	3956	0.85422546	https://www.ncbi.nlm.nih.gov/gene/?term=3956
LGI4	LGI4	leucine rich repeat LGI family member 4	163175	0.38809344	https://www.ncbi.nlm.nih.gov/gene/?term=163175
LGMN	LGMN	legumain	5641	9.131146	https://www.ncbi.nlm.nih.gov/gene/?term=5641
LGR4	LGR4	leucine rich repeat containing G protein-coupled receptor 4	55366	-3.3643146	https://www.ncbi.nlm.nih.gov/gene/?term=55366
LGR5	LGR5	leucine rich repeat containing G protein-coupled receptor 5	8549	10.84088	https://www.ncbi.nlm.nih.gov/gene/?term=8549
LGR6	LGR6	leucine rich repeat containing G protein-coupled receptor 6	59352	8.285513	https://www.ncbi.nlm.nih.gov/gene/?term=59352
LHFPL2	LHFPL2	LHFPL tetraspan subfamily member 2	10184	0.7867225	https://www.ncbi.nlm.nih.gov/gene/?term=10184
LIFR	LIFR	LIF receptor alpha	3977	1.4869572	https://www.ncbi.nlm.nih.gov/gene/?term=3977
LIG3	LIG3	DNA ligase 3	3980	0.64535373	https://www.ncbi.nlm.nih.gov/gene/?term=3980
LIG4	LIG4	DNA ligase 4	3981	-1.2649581	https://www.ncbi.nlm.nih.gov/gene/?term=3981
LILRA2	LILRA2	leukocyte immunoglobulin like receptor A2	11027	-0.460145	https://www.ncbi.nlm.nih.gov/gene/?term=11027
LILRA6	LILRA6	leukocyte immunoglobulin like receptor A6	79168	0.98842794	https://www.ncbi.nlm.nih.gov/gene/?term=79168
LILRB4	LILRB4	leukocyte immunoglobulin like receptor B4	11006	-1.0200995	https://www.ncbi.nlm.nih.gov/gene/?term=11006
LIMCH1	LIMCH1	LIM and calponin homology domains 1	22998	-2.4447503	https://www.ncbi.nlm.nih.gov/gene/?term=22998
LIME1	LIME1	Lck interacting transmembrane adaptor 1	54923	1.8251977	https://www.ncbi.nlm.nih.gov/gene/?term=54923
LIMK2	LIMK2	LIM domain kinase 2	3985	2.244289	https://www.ncbi.nlm.nih.gov/gene/?term=3985
LIMS2	LIMS2	LIM zinc finger domain containing 2	55679	0.14136875	https://www.ncbi.nlm.nih.gov/gene/?term=55679
LIN52	LIN52	lin-52 DREAM MuvB core complex component	91750	1.8843552	https://www.ncbi.nlm.nih.gov/gene/?term=91750
LIN9	LIN9	lin-9 DREAM MuvB core complex component	286826	-0.22091055	https://www.ncbi.nlm.nih.gov/gene/?term=286826
LINC00174	LINC00174	long intergenic non-protein coding RNA 174	285908	0.08694133	https://www.ncbi.nlm.nih.gov/gene/?term=285908
LINC00240	LINC00240	long intergenic non-protein coding RNA 240	100133205	0.1298742	https://www.ncbi.nlm.nih.gov/gene/?term=100133205
LINC00294	LINC00294	long intergenic non-protein coding RNA 294	283267	0.11087643	https://www.ncbi.nlm.nih.gov/gene/?term=283267
LINC00323	LINC00323	long intergenic non-protein coding RNA 323	284835	0.23200338	https://www.ncbi.nlm.nih.gov/gene/?term=284835
LINC00346	LINC00346	long intergenic non-protein coding RNA 346	283487	-0.5080152	https://www.ncbi.nlm.nih.gov/gene/?term=283487
LINC00443	LINC00443	long intergenic non-protein coding RNA 443	100874173	-0.34755796	https://www.ncbi.nlm.nih.gov/gene/?term=100874173
LINC00472	LINC00472	long intergenic non-protein coding RNA 472	79940	1.6469479	https://www.ncbi.nlm.nih.gov/gene/?term=79940
LINC00476	LINC00476	long intergenic non-protein coding RNA 476	100128782	1.3103143	https://www.ncbi.nlm.nih.gov/gene/?term=100128782
LINC00597	LINC00597	long intergenic non-protein coding RNA 597	81698	0.06524811	https://www.ncbi.nlm.nih.gov/gene/?term=81698
LINC00663	LINC00663	long intergenic non-protein coding RNA 663	284440	-0.18399061	https://www.ncbi.nlm.nih.gov/gene/?term=284440
LINC00847	LINC00847	long intergenic non-protein coding RNA 847	729678	-0.4220717	https://www.ncbi.nlm.nih.gov/gene/?term=729678
LIPA	LIPA	lipase A, lysosomal acid type	3988	0.96608675	https://www.ncbi.nlm.nih.gov/gene/?term=3988
LIPF	LIPF	lipase F, gastric type	8513	0.8251068	https://www.ncbi.nlm.nih.gov/gene/?term=8513
LIPH	LIPH	lipase H	200879	-1.0523672	https://www.ncbi.nlm.nih.gov/gene/?term=200879
LIPT2	LIPT2	lipoyl(octanoyl) transferase 2	387787	-1.4684389	https://www.ncbi.nlm.nih.gov/gene/?term=387787
LIX1	LIX1	limb and CNS expressed 1	167410	0.9475814	https://www.ncbi.nlm.nih.gov/gene/?term=167410
LLGL2	LLGL2	LLGL scribble cell polarity complex component 2	3993	-2.6080844	https://www.ncbi.nlm.nih.gov/gene/?term=3993
LMAN2L	LMAN2L	lectin, mannose binding 2 like	81562	1.2923921	https://www.ncbi.nlm.nih.gov/gene/?term=81562
LMBR1L	LMBR1L	limb development membrane protein 1 like	55716	-0.081770726	https://www.ncbi.nlm.nih.gov/gene/?term=55716
LMBRD2	LMBRD2	LMBR1 domain containing 2	92255	-1.1419003	https://www.ncbi.nlm.nih.gov/gene/?term=92255
LMCD1	LMCD1	LIM and cysteine rich domains 1	29995	9.837472	https://www.ncbi.nlm.nih.gov/gene/?term=29995
LMF1	LMF1	lipase maturation factor 1	64788	-0.14850911	https://www.ncbi.nlm.nih.gov/gene/?term=64788
LMLN	LMLN	leishmanolysin like peptidase	89782	-2.007374	https://www.ncbi.nlm.nih.gov/gene/?term=89782
LMOD3	LMOD3	leiomodin 3	56203	0.19959314	https://www.ncbi.nlm.nih.gov/gene/?term=56203
LNPEP	LNPEP	leucyl and cystinyl aminopeptidase	4012	-0.5583606	https://www.ncbi.nlm.nih.gov/gene/?term=4012
LOC100128288	LOC100128288	uncharacterized LOC100128288	100128288	0.41988164	https://www.ncbi.nlm.nih.gov/gene/?term=100128288
LOC100129034	LOC100129034	uncharacterized LOC100129034	100129034	1.2420597	https://www.ncbi.nlm.nih.gov/gene/?term=100129034
LOC100129534	LOC100129534	small nuclear ribonucleoprotein polypeptide N pseudogene	100129534	0.53613603	https://www.ncbi.nlm.nih.gov/gene/?term=100129534
LOC100130899	LOC100130899	uncharacterized LOC100130899	100130899	-0.19394305	https://www.ncbi.nlm.nih.gov/gene/?term=100130899
LOC100272217	LOC100272217	uncharacterized LOC100272217	100272217	0.059040796	https://www.ncbi.nlm.nih.gov/gene/?term=100272217
LOC100288748	LOC100288748	uncharacterized LOC100288748	100288748	0.74293435	https://www.ncbi.nlm.nih.gov/gene/?term=100288748
LOC100289230	LOC100289230	uncharacterized LOC100289230	100289230	0.23074636	https://www.ncbi.nlm.nih.gov/gene/?term=100289230
LOC100289495	LOC100289495	uncharacterized LOC100289495	100289495	0.5473066	https://www.ncbi.nlm.nih.gov/gene/?term=100289495
LOC100294145	LOC100294145	uncharacterized LOC100294145	100294145	-0.47862437	https://www.ncbi.nlm.nih.gov/gene/?term=100294145
LOC100506497	LOC100506497	uncharacterized LOC100506497	100506497	0.17399928	https://www.ncbi.nlm.nih.gov/gene/?term=100506497
LOC100507053	LOC100507053	uncharacterized LOC100507053	100507053	-1.2575326	https://www.ncbi.nlm.nih.gov/gene/?term=100507053
LOC100507557	LOC100507557	uncharacterized LOC100507557	100507557	2.4989703	https://www.ncbi.nlm.nih.gov/gene/?term=100507557
LOC145474	LOC145474	uncharacterized LOC145474	145474	-0.20230155	https://www.ncbi.nlm.nih.gov/gene/?term=145474
LOC150776	LOC150776	sphingomyelin phosphodiesterase 4, neutral membrane (neutral sphingomyelinase-3) pseudogene	150776	1.2263665	https://www.ncbi.nlm.nih.gov/gene/?term=150776
LOC155060	LOC155060	AI894139 pseudogene	155060	1.4520718	https://www.ncbi.nlm.nih.gov/gene/?term=155060
LOC202181	LOC202181	SUMO interacting motifs containing 1 pseudogene	202181	0.47188574	https://www.ncbi.nlm.nih.gov/gene/?term=202181
LOC257396	LOC257396	uncharacterized LOC257396	257396	-0.67190653	https://www.ncbi.nlm.nih.gov/gene/?term=257396
LOC284454	LOC284454	uncharacterized LOC284454	284454	15.020751	https://www.ncbi.nlm.nih.gov/gene/?term=284454
LOC284865	LOC284865	uncharacterized LOC284865	284865	-0.55365646	https://www.ncbi.nlm.nih.gov/gene/?term=284865
LOC286437	LOC286437	uncharacterized LOC286437	286437	0.29931194	https://www.ncbi.nlm.nih.gov/gene/?term=286437
LOC441204	LOC441204	uncharacterized LOC441204	441204	1.9188906	https://www.ncbi.nlm.nih.gov/gene/?term=441204
LOC441666	LOC441666	NA	441666	1.1543667	https://www.ncbi.nlm.nih.gov/gene/?term=441666
LOC642852	LOC642852	uncharacterized LOC642852	642852	1.7354832	https://www.ncbi.nlm.nih.gov/gene/?term=642852
LOC643201	LOC643201	centrosomal protein 192kDa pseudogene	643201	-0.014397349	https://www.ncbi.nlm.nih.gov/gene/?term=643201
LOC646762	LOC646762	uncharacterized LOC646762	646762	2.672853	https://www.ncbi.nlm.nih.gov/gene/?term=646762
LOC728743	LOC728743	NA	728743	-0.56020075	https://www.ncbi.nlm.nih.gov/gene/?term=728743
